,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,cred_hist_length,Current_loan_status
8332,22,50663,0,0,5,1,7500,13.22,2,3.0,1.0
8333,26,51000,2,10,2,2,13000,15.33,7,3.0,0.0
8334,22,51000,0,6,0,0,7500,5.99,2,2.0,1.0
8335,22,57000,2,6,1,0,11400,12.53,7,3.0,1.0
8336,22,51000,0,6,1,1,7500,10.99,2,4.0,1.0
8337,23,52000,0,7,3,0,7500,10.38,3,2.0,1.0
8338,25,53000,0,0,1,0,7500,10.39,5,4.0,1.0
8339,24,55000,0,0,1,0,7500,6.03,4,3.0,1.0
8340,24,51000,2,8,5,0,12000,10.99,7,3.0,0.0
8341,22,55000,0,6,5,0,7500,6.03,2,2.0,1.0
8342,26,57000,2,10,3,0,2500,11.58,6,3.0,1.0
8343,24,57000,1,8,1,0,9000,8.0,4,4.0,1.0
8344,21,55000,0,1,1,0,7500,7.88,1,2.0,1.0
8345,24,57000,2,3,3,0,5500,8.0,4,3.0,1.0
8346,23,57000,1,7,1,0,4200,10.51,3,3.0,1.0
8347,24,55000,0,1,4,0,7500,12.53,4,2.0,1.0
8348,25,57000,1,4,2,0,900,8.63,5,4.0,1.0
8349,22,57000,2,6,1,0,25000,9.01,7,2.0,1.0
8350,25,57000,2,5,3,1,7250,10.59,5,4.0,1.0
8351,26,57006,2,10,5,0,6000,6.17,6,2.0,1.0
8352,23,57000,0,8,1,1,7500,11.97,3,4.0,1.0
8353,23,57600,0,5,2,1,7500,13.85,3,3.0,1.0
8354,26,57068,1,2,3,1,1600,15.23,6,4.0,1.0
8355,22,52000,0,1,4,2,7500,10.99,2,4.0,0.0
8356,25,57120,2,4,2,0,25000,10.99,7,4.0,1.0
8357,23,57188,2,7,3,0,17450,6.62,7,3.0,1.0
8358,21,57192,2,0,2,0,8000,7.49,1,3.0,1.0
8359,23,59000,0,7,1,0,7500,6.54,3,2.0,1.0
8360,25,53000,0,3,2,2,7500,12.92,5,4.0,0.0
8361,21,57200,2,5,5,0,8000,6.03,1,2.0,1.0
8362,22,57200,2,7,5,0,7500,7.51,2,3.0,1.0
8363,25,57200,2,1,1,0,2400,7.49,5,2.0,1.0
8364,22,57200,2,4,1,0,7000,7.51,2,2.0,1.0
8365,25,60000,0,6,2,1,7500,14.27,5,2.0,1.0
8366,22,57204,2,6,1,2,9000,15.58,2,3.0,1.0
8367,22,60000,0,6,2,0,7500,9.99,2,3.0,1.0
8368,23,60000,0,4,0,0,7500,7.66,3,2.0,1.0
8369,25,57400,2,9,5,0,8475,6.99,5,2.0,1.0
8370,22,57400,2,0,1,0,10500,7.75,7,3.0,1.0
8371,24,57431,2,8,0,0,4000,6.76,4,3.0,1.0
8372,22,60000,0,3,0,0,7500,6.17,2,3.0,1.0
8373,22,60000,0,1,3,0,7500,10.99,2,4.0,1.0
8374,23,57468,2,8,1,0,14075,9.91,7,2.0,1.0
8375,23,60000,0,8,3,0,7500,9.07,3,2.0,1.0
8376,21,57500,2,6,3,0,4000,7.9,1,3.0,1.0
8377,22,60000,0,6,1,1,7500,11.34,2,4.0,1.0
8378,21,61000,0,3,1,0,7500,10.39,1,2.0,1.0
8379,26,64000,0,8,5,0,7500,9.83,6,3.0,1.0
8380,25,57500,2,5,2,1,12275,10.99,7,3.0,1.0
8381,26,57500,2,2,5,0,7750,6.76,6,3.0,1.0
8382,25,51500,3,1,2,2,13000,16.07,7,2.0,0.0
8383,26,66000,0,2,1,0,7500,6.62,6,2.0,1.0
8384,25,67000,0,7,2,0,7500,12.18,5,4.0,1.0
8385,23,57504,2,1,5,0,9000,6.54,3,3.0,1.0
8386,23,57504,2,7,0,0,10000,8.59,3,2.0,1.0
8387,26,57550,2,4,5,0,3500,5.42,6,4.0,1.0
8388,22,57564,2,6,2,0,21000,11.48,7,3.0,1.0
8389,22,67500,0,1,3,0,7500,9.76,2,2.0,1.0
8390,24,68000,0,0,0,0,7500,11.99,4,2.0,1.0
8391,23,68000,0,1,1,0,7500,11.49,3,3.0,1.0
8392,24,57600,2,8,4,0,10500,6.62,7,3.0,1.0
8393,26,57600,2,10,2,0,1800,12.42,6,3.0,1.0
8394,23,57600,2,4,5,0,10000,6.03,3,4.0,1.0
8395,22,57600,1,6,3,0,6500,7.49,2,3.0,1.0
8396,22,57600,1,4,1,0,1500,5.99,2,3.0,1.0
8397,23,51600,2,1,0,0,4800,10.99,3,3.0,0.0
8398,24,57600,2,4,4,0,3300,5.42,4,4.0,1.0
8399,23,62844,0,7,4,1,7500,11.97,3,4.0,0.0
8400,22,57600,2,6,3,0,6000,10.74,2,3.0,1.0
8401,24,57600,2,9,3,0,6500,10.99,4,2.0,1.0
8402,24,69996,0,5,3,0,7500,7.49,4,2.0,1.0
8403,23,64000,0,0,4,2,7500,13.55,3,3.0,0.0
8404,22,57600,2,1,0,0,6000,10.0,2,2.0,1.0
8405,22,57600,2,2,5,1,4000,10.99,2,2.0,1.0
8406,23,57600,2,6,5,0,4000,5.42,3,2.0,1.0
8407,23,57600,2,7,0,0,5000,5.79,3,3.0,1.0
8408,21,72000,0,1,1,1,7500,13.22,1,3.0,1.0
8409,23,57600,2,7,5,0,4000,10.99,3,3.0,1.0
8410,22,72000,0,3,1,1,7500,11.41,2,3.0,1.0
8411,23,75000,0,8,1,1,7500,13.48,3,3.0,1.0
8412,23,75000,0,4,1,0,7500,11.83,3,2.0,1.0
8413,25,57600,2,4,0,0,7000,7.88,5,3.0,1.0
8414,23,57600,2,7,1,1,10000,13.11,3,3.0,1.0
8415,25,58650,0,5,2,2,7500,15.37,5,4.0,0.0
8416,24,79992,0,0,5,0,7500,10.71,4,4.0,1.0
8417,23,57600,2,0,3,0,1000,10.99,3,2.0,1.0
8418,23,57664,2,4,1,0,10000,6.62,3,4.0,1.0
8419,25,74004,0,2,5,2,7500,12.61,5,4.0,0.0
8420,23,57700,2,7,0,0,3500,10.65,3,4.0,1.0
8421,21,57700,2,5,3,0,13500,9.91,7,2.0,1.0
8422,25,57700,2,9,4,0,9000,10.99,5,3.0,1.0
8423,22,76500,0,0,4,2,7500,13.24,2,4.0,0.0
8424,23,57738,2,7,1,0,7000,7.14,3,4.0,1.0
8425,23,57744,2,7,0,0,2500,10.37,3,2.0,1.0
8426,23,87000,0,1,5,0,7500,10.33,3,2.0,1.0
8427,23,90000,0,5,3,2,7500,15.58,3,3.0,1.0
8428,22,66300,0,3,2,2,7500,14.96,2,2.0,0.0
8429,23,90000,0,7,1,1,7500,11.03,3,4.0,1.0
8430,23,57850,2,8,1,0,4000,10.99,3,2.0,1.0
8431,22,57860,2,1,1,1,20000,11.41,7,3.0,1.0
8432,22,57900,2,3,1,0,4850,8.49,2,2.0,1.0
8433,24,79500,0,2,3,2,7500,16.89,4,4.0,0.0
8434,22,57996,2,4,3,0,21250,6.91,7,4.0,1.0
8435,24,100300,0,3,2,0,7500,11.49,4,4.0,1.0
8436,23,57996,2,5,1,0,8800,7.51,3,2.0,1.0
8437,23,115275,0,7,5,1,7500,11.28,3,4.0,1.0
8438,26,116600,0,2,4,1,7500,11.59,6,3.0,1.0
8439,23,116700,0,2,1,1,7500,10.99,3,4.0,1.0
8440,22,57996,2,2,3,0,2500,12.53,2,3.0,1.0
8441,26,108000,0,2,5,2,7500,16.77,6,3.0,0.0
8442,24,57996,2,5,4,0,2400,11.89,4,4.0,1.0
8443,25,125000,0,3,4,0,7500,12.69,5,4.0,1.0
8444,26,51996,2,2,2,3,6500,15.68,6,4.0,0.0
8445,23,57996,2,7,5,0,7200,10.99,3,2.0,1.0
8446,26,230000,0,0,1,0,7500,8.0,6,2.0,1.0
8447,26,58000,2,5,2,0,31300,11.71,7,3.0,1.0
8448,26,50000,0,3,1,0,7525,11.49,6,2.0,1.0
8449,24,20400,0,3,3,1,7550,14.79,4,4.0,0.0
8450,25,58000,2,7,5,0,7200,11.71,5,3.0,1.0
8451,24,58000,2,8,5,0,15700,7.9,7,3.0,1.0
8452,24,58000,2,3,1,2,11000,16.77,7,4.0,1.0
8453,22,70000,0,4,3,0,7550,7.51,2,2.0,1.0
8454,26,56950,0,10,2,0,7550,9.99,6,3.0,0.0
8455,24,58000,2,3,0,2,15000,10.99,7,4.0,1.0
8456,25,54000,0,7,4,0,7575,6.99,5,4.0,1.0
8457,22,58000,1,6,2,0,20000,11.99,7,4.0,1.0
8458,26,58000,2,0,3,0,11600,11.99,7,3.0,1.0
8459,22,52000,2,6,5,2,14825,15.62,7,3.0,0.0
8460,25,41412,0,4,2,0,7600,11.12,5,3.0,1.0
8461,25,39000,0,3,2,1,7600,12.84,5,3.0,0.0
8462,22,49000,0,0,1,2,7600,15.62,2,4.0,0.0
8463,25,60000,0,1,4,0,7600,12.21,5,4.0,1.0
8464,26,67000,0,2,3,0,7600,10.0,6,4.0,1.0
8465,24,58000,2,5,5,0,7000,6.99,4,4.0,1.0
8466,25,61680,0,1,3,1,7600,13.23,5,4.0,0.0
8467,26,58000,2,5,0,0,10000,10.99,6,4.0,1.0
8468,24,58000,2,3,4,0,6000,5.42,4,4.0,1.0
8469,24,58000,2,8,5,0,3000,5.42,4,4.0,1.0
8470,21,58000,2,3,1,0,4500,6.92,1,4.0,1.0
8471,24,76554,0,8,4,2,7600,12.61,4,2.0,1.0
8472,23,57000,0,5,3,0,7650,11.71,3,4.0,1.0
8473,26,58000,2,2,0,0,3000,6.92,6,4.0,1.0
8474,25,65000,0,6,0,2,7675,15.33,5,3.0,1.0
8475,22,23400,0,4,1,0,7700,5.99,2,2.0,0.0
8476,24,52000,2,8,1,2,5000,15.28,4,4.0,0.0
8477,25,24000,0,6,0,0,7700,8.9,5,3.0,0.0
8478,24,58000,2,8,1,1,8000,13.43,4,4.0,1.0
8479,22,58000,2,1,3,0,4000,7.29,2,3.0,1.0
8480,23,29772,0,3,0,2,7700,16.77,3,4.0,0.0
8481,22,58000,1,6,1,2,10000,14.83,2,2.0,1.0
8482,22,58000,2,4,2,0,11050,6.54,7,4.0,1.0
8483,25,58000,2,9,2,0,8500,7.14,5,3.0,1.0
8484,24,96408,0,1,1,1,7700,12.53,4,4.0,1.0
8485,22,19680,0,2,1,2,7750,14.83,2,3.0,0.0
8486,22,23000,0,2,1,1,7750,10.99,2,4.0,0.0
8487,24,24000,0,0,4,2,7750,17.27,4,3.0,0.0
8488,23,58000,2,8,3,1,8000,13.61,3,3.0,1.0
8489,26,24000,0,1,5,1,7750,14.35,6,3.0,0.0
8490,23,58000,1,4,2,1,6400,13.48,3,3.0,1.0
8491,21,26000,0,2,2,3,7750,16.7,1,2.0,0.0
8492,25,58000,2,8,4,1,17500,13.11,7,4.0,1.0
8493,21,26000,0,4,1,1,7750,13.16,1,3.0,1.0
8494,23,58000,1,4,2,0,15000,10.25,7,3.0,1.0
8495,26,58000,2,10,3,0,5000,10.62,6,2.0,1.0
8496,23,58000,2,3,5,0,5000,7.14,3,2.0,1.0
8497,26,29760,0,6,2,0,7750,9.62,6,4.0,1.0
8498,24,30000,0,6,1,3,7750,10.99,4,2.0,1.0
8499,24,33000,0,2,3,4,7750,10.99,4,2.0,0.0
8500,23,29000,0,6,2,2,7750,14.59,3,3.0,0.0
8501,23,58000,2,0,1,0,9600,7.51,3,3.0,1.0
8502,25,58000,2,9,2,0,10400,12.18,7,2.0,1.0
8503,22,52000,2,6,3,2,6000,10.99,2,3.0,0.0
8504,23,52000,2,7,0,0,5000,11.48,3,2.0,0.0
8505,22,48000,0,1,0,0,7750,7.74,2,2.0,1.0
8506,25,49000,0,2,2,0,7750,9.63,5,4.0,1.0
8507,25,100000,0,9,0,0,7750,9.99,5,4.0,0.0
8508,24,58000,2,6,5,0,2200,7.4,4,3.0,1.0
8509,22,33000,0,5,5,0,7800,10.99,2,3.0,1.0
8510,24,58000,2,0,4,0,3500,7.68,4,2.0,1.0
8511,23,33000,0,0,0,0,7800,10.95,3,2.0,0.0
8512,24,33600,0,1,0,2,7800,16.49,4,4.0,0.0
8513,25,58000,2,4,2,0,17000,10.95,7,4.0,1.0
8514,22,58000,1,5,1,1,4500,13.16,2,2.0,1.0
8515,21,34000,0,5,5,1,7800,13.79,1,2.0,0.0
8516,26,36000,0,3,3,1,7800,14.27,6,2.0,1.0
8517,23,58000,3,0,3,0,16000,12.21,7,4.0,1.0
8518,22,58000,3,3,5,1,15000,13.79,7,4.0,1.0
8519,26,38000,0,6,3,0,7800,12.53,6,4.0,1.0
8520,26,58000,2,5,2,1,12000,13.16,7,4.0,1.0
8521,24,40000,0,1,2,0,7800,10.99,4,2.0,1.0
8522,25,58000,2,2,0,2,2750,12.86,5,4.0,1.0
8523,25,58000,2,5,4,2,10000,13.24,5,4.0,1.0
8524,22,52000,2,6,1,2,10000,13.87,2,2.0,0.0
8525,25,43000,0,2,3,0,7800,7.14,5,3.0,1.0
8526,25,58000,2,5,1,0,3150,6.17,5,4.0,1.0
8527,26,43000,0,5,2,0,7800,7.88,6,2.0,1.0
8528,23,43955,0,7,1,2,7800,15.62,3,3.0,1.0
8529,23,45000,0,0,5,0,7800,12.69,3,4.0,1.0
8530,24,45000,0,3,0,0,7800,7.51,4,3.0,1.0
8531,24,54000,0,2,5,0,7800,7.9,4,4.0,1.0
8532,26,58125,2,10,3,0,6000,10.25,6,2.0,1.0
8533,24,49000,0,2,3,2,7800,15.62,4,2.0,0.0
8534,25,59000,0,2,3,0,7800,12.21,5,2.0,1.0
8535,22,60000,0,6,3,2,7800,15.21,2,4.0,1.0
8536,22,58200,2,1,1,1,10000,12.53,2,2.0,1.0
8537,23,58200,2,2,5,0,13000,10.99,7,2.0,1.0
8538,23,59004,0,1,5,2,7800,15.99,3,3.0,0.0
8539,26,78000,0,6,3,2,7800,16.77,6,3.0,1.0
8540,23,80000,0,2,3,0,7800,9.99,3,2.0,1.0
8541,26,85757,0,0,2,0,7800,11.83,6,3.0,1.0
8542,21,100000,0,1,5,0,7800,7.88,1,2.0,1.0
8543,24,26000,0,3,2,0,7850,9.96,4,2.0,1.0
8544,22,32000,0,0,0,2,7875,14.91,2,2.0,0.0
8545,23,58500,2,6,2,0,4000,8.0,3,2.0,1.0
8546,25,58560,2,9,5,0,5000,10.59,5,4.0,1.0
8547,23,58560,2,7,2,0,8000,12.21,3,3.0,1.0
8548,23,58600,2,6,0,0,7800,7.9,3,4.0,1.0
8549,22,28000,0,7,3,0,7900,9.99,2,2.0,1.0
8550,22,58608,2,6,1,0,12000,6.03,7,4.0,1.0
8551,22,52650,2,1,5,4,19200,17.26,7,4.0,0.0
8552,23,30000,0,4,5,1,7925,15.27,3,4.0,1.0
8553,26,52704,2,8,4,0,3000,10.95,6,4.0,0.0
8554,25,58750,2,6,4,2,6000,15.33,5,3.0,1.0
8555,21,50700,0,5,3,0,7950,10.99,1,3.0,1.0
8556,22,58800,2,6,1,0,5100,10.99,2,4.0,1.0
8557,22,14400,0,3,4,0,8000,9.99,2,4.0,0.0
8558,21,15500,0,3,4,0,8000,7.51,1,4.0,0.0
8559,24,16000,0,0,4,1,8000,13.57,4,2.0,0.0
8560,21,58800,2,5,1,2,25000,14.09,7,2.0,1.0
8561,22,19200,0,4,4,2,8000,16.29,2,3.0,0.0
8562,22,58896,2,6,0,0,9500,6.76,2,3.0,1.0
8563,24,19200,0,1,4,1,8000,13.61,4,3.0,0.0
8564,26,58900,2,8,0,0,6400,8.63,6,3.0,1.0
8565,22,19800,0,4,2,0,8000,10.99,2,4.0,0.0
8566,21,58951,2,5,2,0,3000,7.51,1,4.0,1.0
8567,24,20000,0,5,1,0,8000,10.99,4,4.0,0.0
8568,21,20000,0,4,2,0,8000,12.21,1,4.0,0.0
8569,22,59000,2,5,2,0,6000,10.99,2,2.0,1.0
8570,26,59000,2,9,0,0,6000,7.51,6,4.0,1.0
8571,24,20000,0,0,2,1,8000,12.41,4,4.0,0.0
8572,23,59000,2,7,0,0,3600,7.51,3,2.0,1.0
8573,23,53000,2,6,5,0,6000,10.65,3,3.0,0.0
8574,25,59000,2,5,4,0,6000,6.99,5,3.0,1.0
8575,22,59000,2,6,1,0,10000,10.99,2,4.0,1.0
8576,22,21000,0,7,1,2,8000,16.77,2,2.0,0.0
8577,23,59000,2,5,1,0,13000,5.42,7,4.0,1.0
8578,23,59000,2,7,3,0,2000,5.42,3,2.0,1.0
8579,26,59000,2,4,3,0,7800,6.99,6,2.0,1.0
8580,22,59000,2,1,2,0,15000,5.99,7,3.0,1.0
8581,25,53000,2,9,2,0,10625,10.99,7,4.0,0.0
8582,22,59000,2,6,5,0,6400,10.99,2,4.0,1.0
8583,22,21600,0,3,2,0,8000,11.49,2,3.0,0.0
8584,24,53000,2,6,2,2,5000,15.62,4,4.0,0.0
8585,23,59000,2,7,1,0,9000,8.49,3,3.0,1.0
8586,21,53000,2,4,0,0,14400,7.49,7,2.0,0.0
8587,25,21996,0,3,4,1,8000,13.98,5,2.0,0.0
8588,24,22100,0,4,1,1,8000,13.23,4,2.0,0.0
8589,22,59000,2,1,1,0,13375,6.92,7,4.0,1.0
8590,22,53000,2,6,1,1,25000,13.8,7,3.0,0.0
8591,24,23000,0,0,4,1,8000,13.49,4,4.0,0.0
8592,25,23000,0,4,4,2,8000,14.46,5,2.0,0.0
8593,23,23148,0,0,5,0,8000,10.99,3,4.0,0.0
8594,22,23400,0,2,2,0,8000,8.59,2,2.0,0.0
8595,22,59000,2,4,1,0,20000,6.91,7,4.0,1.0
8596,22,24000,0,0,1,0,8000,10.99,2,2.0,0.0
8597,24,59000,2,5,0,0,8000,6.54,4,4.0,1.0
8598,25,59000,1,6,4,0,5000,6.17,5,2.0,1.0
8599,23,24000,0,7,0,0,8000,7.29,3,2.0,0.0
8600,21,59000,2,5,0,0,5600,11.49,1,4.0,1.0
8601,25,59000,2,7,1,0,25000,10.62,7,3.0,1.0
8602,26,59000,2,4,1,0,3500,10.99,6,2.0,1.0
8603,26,25000,0,1,2,0,8000,11.71,6,4.0,0.0
8604,25,25000,0,1,4,0,8000,12.42,5,3.0,0.0
8605,22,25000,0,4,3,0,8000,10.74,2,4.0,0.0
8606,23,59000,2,0,1,0,21600,11.89,7,2.0,1.0
8607,23,25000,0,6,0,1,8000,13.61,3,4.0,0.0
8608,22,25000,0,6,1,0,8000,11.36,2,2.0,0.0
8609,26,59000,2,7,4,0,500,9.76,6,2.0,1.0
8610,25,59000,2,6,2,0,5100,8.32,5,3.0,1.0
8611,23,59004,1,3,3,0,4000,6.99,3,3.0,1.0
8612,23,25200,0,1,5,1,8000,12.73,3,4.0,0.0
8613,26,59020,2,10,0,0,7000,10.0,6,2.0,1.0
8614,22,26000,0,0,1,0,8000,11.99,2,4.0,0.0
8615,25,26000,0,4,2,1,8000,12.87,5,4.0,0.0
8616,24,27000,0,3,3,0,8000,8.9,4,4.0,1.0
8617,26,27000,0,0,3,0,8000,11.11,6,4.0,1.0
8618,21,27024,0,4,1,0,8000,8.49,1,3.0,1.0
8619,23,27996,0,0,4,2,8000,17.58,3,4.0,0.0
8620,24,59393,2,4,5,0,2400,12.69,4,4.0,1.0
8621,25,59400,2,9,1,1,18500,12.73,7,2.0,1.0
8622,25,59436,2,1,5,0,7500,6.76,5,3.0,1.0
8623,25,28000,0,3,5,1,8000,14.65,5,4.0,1.0
8624,26,59500,2,9,3,0,12000,6.62,7,3.0,1.0
8625,24,59500,2,0,1,0,4200,10.59,4,2.0,1.0
8626,26,59500,2,8,0,0,5100,10.37,6,4.0,1.0
8627,21,28000,0,0,5,0,8000,7.51,1,4.0,1.0
8628,21,28000,0,3,1,0,8000,10.99,1,2.0,0.0
8629,23,28000,0,8,5,0,8000,7.74,3,4.0,1.0
8630,24,28000,0,9,5,1,8000,12.84,4,4.0,1.0
8631,22,59600,2,6,0,0,6000,5.42,2,3.0,1.0
8632,25,59650,2,9,0,1,10000,13.61,5,2.0,1.0
8633,24,28590,0,7,2,2,8000,15.65,4,2.0,1.0
8634,26,59700,2,5,3,0,15000,10.99,7,4.0,1.0
8635,26,59760,2,4,4,0,6000,9.99,6,2.0,1.0
8636,22,53774,2,6,5,3,8600,19.42,2,2.0,0.0
8637,22,28800,0,6,1,0,8000,11.49,2,2.0,1.0
8638,25,59796,2,4,4,0,7000,9.63,5,2.0,1.0
8639,23,59800,2,7,3,1,15000,15.96,7,3.0,1.0
8640,22,28800,0,0,2,1,8000,13.72,2,2.0,1.0
8641,26,53826,2,10,3,1,8500,14.79,6,3.0,0.0
8642,24,28800,0,5,2,0,8000,10.99,4,2.0,1.0
8643,23,59928,1,7,1,0,18000,6.91,7,3.0,1.0
8644,23,53950,2,8,1,3,15000,16.63,7,2.0,0.0
8645,22,59959,2,4,1,0,6000,10.99,2,3.0,1.0
8646,26,28800,0,5,1,2,8000,10.99,6,3.0,1.0
8647,21,28800,0,5,2,0,8000,9.88,1,2.0,1.0
8648,23,30000,0,2,1,0,8000,12.42,3,2.0,1.0
8649,26,30000,0,0,1,0,8000,9.91,6,2.0,0.0
8650,24,30000,0,3,2,3,8000,10.99,4,2.0,1.0
8651,23,30000,0,0,2,1,8000,13.49,3,2.0,1.0
8652,22,30000,0,6,2,0,8000,5.42,2,4.0,1.0
8653,26,54000,2,10,4,0,3600,12.69,6,4.0,0.0
8654,26,30000,0,5,0,1,8000,12.99,6,2.0,1.0
8655,23,60000,2,5,5,0,10000,11.71,3,4.0,1.0
8656,22,30000,0,4,3,3,8000,10.99,2,3.0,0.0
8657,26,60000,2,9,0,1,7200,13.49,6,2.0,1.0
8658,25,30000,0,6,5,0,8000,10.74,5,3.0,1.0
8659,26,30000,0,1,2,0,8000,10.0,6,3.0,1.0
8660,24,30000,0,8,0,0,8000,9.25,4,2.0,1.0
8661,26,30000,0,3,1,1,8000,12.61,6,4.0,1.0
8662,24,60000,2,8,0,0,18000,7.9,7,3.0,1.0
8663,23,60000,2,7,1,0,25850,7.9,7,4.0,1.0
8664,24,30000,0,7,2,1,8000,13.61,4,3.0,1.0
8665,26,30000,0,4,2,1,8000,13.98,6,2.0,1.0
8666,22,60000,2,4,1,0,12000,7.51,7,3.0,1.0
8667,24,30000,0,5,3,1,8000,14.26,4,2.0,1.0
8668,22,30000,0,3,3,0,8000,12.53,2,2.0,1.0
8669,25,30000,0,5,0,1,8000,12.87,5,4.0,1.0
8670,23,30000,0,4,2,0,8000,12.18,3,2.0,1.0
8671,25,60000,2,4,5,1,1200,13.49,5,4.0,1.0
8672,24,60000,2,8,1,0,10000,6.03,4,3.0,1.0
8673,23,60000,2,7,1,0,10000,6.03,3,3.0,1.0
8674,22,30000,0,0,0,0,8000,9.32,2,4.0,1.0
8675,23,60000,2,7,5,0,21000,11.71,7,4.0,1.0
8676,21,30000,0,5,1,0,8000,10.99,1,2.0,1.0
8677,23,30188,0,3,0,1,8000,14.65,3,2.0,1.0
8678,22,30996,0,2,5,0,8000,11.49,2,2.0,1.0
8679,23,60000,2,3,0,1,12000,15.27,7,4.0,1.0
8680,26,60000,2,2,2,1,18000,13.49,7,4.0,1.0
8681,26,31000,0,5,4,1,8000,14.27,6,3.0,0.0
8682,26,60000,2,10,3,0,20000,12.69,7,2.0,1.0
8683,24,31200,0,7,2,0,8000,11.49,4,2.0,1.0
8684,23,31200,0,6,3,0,8000,11.49,3,4.0,1.0
8685,25,31416,0,5,0,1,8000,12.61,5,4.0,1.0
8686,23,54000,2,7,1,0,21200,12.42,7,2.0,0.0
8687,26,60000,2,8,4,0,12000,10.65,7,2.0,1.0
8688,23,60000,1,5,1,1,16000,14.27,7,4.0,1.0
8689,25,32000,0,2,5,0,8000,10.62,5,3.0,1.0
8690,24,60000,2,7,2,0,20000,7.9,7,4.0,1.0
8691,22,32400,0,6,1,0,8000,7.9,2,2.0,1.0
8692,23,33000,0,4,1,1,8000,10.99,3,4.0,1.0
8693,26,60000,2,4,1,0,10000,6.03,6,4.0,1.0
8694,24,54000,2,6,4,1,6300,14.65,4,2.0,0.0
8695,22,33996,0,1,5,0,8000,10.51,2,3.0,0.0
8696,22,34000,0,2,5,0,8000,9.91,2,4.0,1.0
8697,23,60000,2,7,2,0,7000,7.9,3,4.0,1.0
8698,25,60000,2,9,1,0,12000,7.9,7,3.0,1.0
8699,24,60000,2,8,1,0,7000,11.71,4,2.0,1.0
8700,24,29000,0,4,4,0,8000,12.42,4,2.0,0.0
8701,23,60000,2,7,2,0,3000,8.9,3,4.0,1.0
8702,23,60000,2,3,0,0,12000,10.65,7,2.0,1.0
8703,23,60000,2,6,1,1,25600,10.99,7,4.0,1.0
8704,22,60000,2,6,0,0,10000,8.9,2,4.0,1.0
8705,23,60000,2,0,0,0,8000,7.51,3,2.0,1.0
8706,22,35000,0,3,5,1,8000,14.27,2,3.0,1.0
8707,24,35000,0,8,1,0,8000,6.03,4,2.0,1.0
8708,26,60000,2,3,1,1,30000,14.27,7,4.0,1.0
8709,25,60000,2,10,3,2,10000,16.77,5,3.0,1.0
8710,25,60000,2,7,1,2,12000,16.77,7,4.0,1.0
8711,26,35000,0,10,0,2,8000,10.99,6,3.0,1.0
8712,22,35000,0,5,1,0,8000,7.29,2,2.0,1.0
8713,23,60000,1,2,2,0,5000,6.03,3,3.0,1.0
8714,24,60000,2,4,3,0,12000,7.9,7,3.0,1.0
8715,23,60000,2,7,1,0,15000,7.9,7,3.0,1.0
8716,23,29000,0,0,3,4,8000,18.3,3,2.0,0.0
8717,23,29000,0,7,1,1,8000,12.73,3,3.0,0.0
8718,22,60000,2,1,2,0,10000,7.9,2,4.0,1.0
8719,22,35000,0,1,3,1,8000,12.41,2,3.0,1.0
8720,26,60000,2,10,0,2,8000,16.77,6,2.0,1.0
8721,25,60000,2,4,3,0,14000,7.9,7,2.0,1.0
8722,25,60000,2,6,4,0,4000,12.69,5,2.0,1.0
8723,22,35000,0,1,1,0,8000,9.2,2,3.0,1.0
8724,24,60000,2,6,5,0,10000,8.9,4,2.0,1.0
8725,23,35004,0,7,3,0,8000,10.99,3,3.0,1.0
8726,22,29570,0,6,5,2,8000,14.42,2,4.0,0.0
8727,22,60000,2,6,1,0,3950,10.65,2,2.0,1.0
8728,22,60000,2,3,3,0,5000,7.9,2,2.0,1.0
8729,26,60000,2,7,1,0,16000,7.9,7,2.0,1.0
8730,26,30000,0,6,4,1,8000,10.99,6,3.0,0.0
8731,23,36000,0,0,1,0,8000,7.51,3,2.0,1.0
8732,22,30000,0,2,5,0,8000,11.11,2,3.0,0.0
8733,25,60000,1,0,3,0,9000,9.91,5,3.0,1.0
8734,24,60000,2,8,1,0,3000,10.65,4,2.0,1.0
8735,23,36000,0,5,3,0,8000,10.99,3,2.0,1.0
8736,21,30000,0,3,3,3,8000,16.45,1,2.0,0.0
8737,23,60000,1,7,3,0,11500,10.99,7,4.0,1.0
8738,24,60000,2,9,4,0,1500,12.42,4,2.0,1.0
8739,22,36000,0,4,1,2,8000,15.33,2,2.0,1.0
8740,25,60000,2,9,5,0,23275,12.42,7,3.0,1.0
8741,22,60000,2,6,1,0,6000,9.91,2,4.0,1.0
8742,24,60000,2,2,5,0,10000,11.71,4,2.0,1.0
8743,24,60000,2,9,3,0,3000,7.51,4,4.0,1.0
8744,25,60000,2,1,4,1,5000,15.27,5,2.0,1.0
8745,24,36000,0,8,3,0,8000,11.48,4,4.0,1.0
8746,25,60000,2,9,5,0,9600,6.03,5,3.0,1.0
8747,24,60000,2,4,1,0,4000,7.9,4,3.0,1.0
8748,26,36903,0,3,5,0,8000,12.21,6,2.0,1.0
8749,22,30996,0,6,1,0,8000,7.14,2,4.0,0.0
8750,25,60000,2,4,2,0,8650,7.51,5,2.0,1.0
8751,22,37000,0,0,1,0,8000,8.94,2,2.0,1.0
8752,23,60000,2,7,0,0,6000,8.9,3,4.0,1.0
8753,22,60000,1,0,3,0,13250,7.9,7,3.0,1.0
